--------------------------------------------------------------------------
[[62128,1],0]: A high-performance Open MPI point-to-point messaging module
was unable to find any relevant network interfaces:

Module: OpenFabrics (openib)
  Host: ip-172-31-63-223

Another transport will be used instead, although this may result in
lower performance.

NOTE: You can disable this warning by setting the MCA parameter
btl_base_warn_component_unused to 0.
--------------------------------------------------------------------------


 NAS Parallel Benchmarks 3.4 -- BT Benchmark

 No input file inputbt.data. Using compiled defaults
 Size:  102x 102x 102  (class B)
 Iterations:  200    dt:   0.0003000
 WARNING: Number of active processes:     1
 Total number of processes:     2

 Time step    1
[MO833] Paramount Iteration,0,1,3.252730,1.210038
[MO833] Paramount Iteration,0,2,4.461110,1.208380
[MO833] Paramount Iteration,0,3,5.666985,1.205875
[MO833] Paramount Iteration,0,4,6.872081,1.205096
[MO833] Paramount Iteration,0,5,8.081584,1.209503
[MO833] Paramount Iteration,0,6,9.291861,1.210277
[MO833] Paramount Iteration,0,7,10.499284,1.207423
[MO833] Paramount Iteration,0,8,11.710741,1.211457
[MO833] Paramount Iteration,0,9,12.930477,1.219736
[MO833] Paramount Iteration,0,10,14.144951,1.214474
[MO833] Paramount Iteration,0,11,15.357772,1.212821
[MO833] Paramount Iteration,0,12,16.575753,1.217981
[MO833] Paramount Iteration,0,13,17.795496,1.219743
[MO833] Paramount Iteration,0,14,19.014054,1.218558
[MO833] Paramount Iteration,0,15,20.233860,1.219806
[MO833] Paramount Iteration,0,16,21.459019,1.225159
[MO833] Paramount Iteration,0,17,22.680055,1.221036
[MO833] Paramount Iteration,0,18,23.897770,1.217715
[MO833] Paramount Iteration,0,19,25.112358,1.214588
 Time step   20
[MO833] Paramount Iteration,0,20,26.328606,1.216248
[MO833] Paramount Iteration,0,21,27.544313,1.215707
[MO833] Paramount Iteration,0,22,28.759392,1.215079
[MO833] Paramount Iteration,0,23,29.972093,1.212701
[MO833] Paramount Iteration,0,24,31.190628,1.218535
[MO833] Paramount Iteration,0,25,32.402655,1.212027
[MO833] Paramount Iteration,0,26,33.616890,1.214235
[MO833] Paramount Iteration,0,27,34.829104,1.212214
[MO833] Paramount Iteration,0,28,36.041782,1.212678
[MO833] Paramount Iteration,0,29,37.254564,1.212782
[MO833] Paramount Iteration,0,30,38.464032,1.209468
[MO833] Paramount Iteration,0,31,39.669693,1.205661
[MO833] Paramount Iteration,0,32,40.876438,1.206745
[MO833] Paramount Iteration,0,33,42.083383,1.206945
[MO833] Paramount Iteration,0,34,43.288682,1.205299
[MO833] Paramount Iteration,0,35,44.494104,1.205422
[MO833] Paramount Iteration,0,36,45.704019,1.209915
[MO833] Paramount Iteration,0,37,46.913467,1.209448
[MO833] Paramount Iteration,0,38,48.122452,1.208985
[MO833] Paramount Iteration,0,39,49.327109,1.204657
 Time step   40
[MO833] Paramount Iteration,0,40,50.537396,1.210287
[MO833] Paramount Iteration,0,41,51.746236,1.208840
[MO833] Paramount Iteration,0,42,52.952825,1.206589
[MO833] Paramount Iteration,0,43,54.157030,1.204205
[MO833] Paramount Iteration,0,44,55.368132,1.211102
[MO833] Paramount Iteration,0,45,56.575096,1.206964
[MO833] Paramount Iteration,0,46,57.818233,1.243137
