Iteration,0,1,1.84338593483,0.236169099808
Iteration,1,1,1.84873509407,0.253479003906
Iteration,1,2,2.08080410957,0.232069015503
Iteration,0,2,2.07546281815,0.232076883316
Iteration,1,3,2.30865097046,0.227846860886
Iteration,0,3,2.30330085754,0.227838039398
Iteration,1,4,2.53626894951,0.22761797905
Iteration,0,4,2.53091979027,0.227618932724
Iteration,0,5,2.75940895081,0.228489160538
Iteration,1,5,2.76477503777,0.228506088257
Iteration,1,6,2.99326395988,0.228488922119
Iteration,0,6,2.98793196678,0.228523015976
Iteration,1,7,3.22084307671,0.227579116821
Iteration,0,7,3.21549296379,0.227560997009
Iteration,1,8,3.44836902618,0.227525949478
Iteration,0,8,3.44301986694,0.227526903152
Iteration,1,9,3.67569899559,0.227329969406
Iteration,0,9,3.81372284889,0.370702981949
Iteration,1,10,4.06137990952,0.385680913925
Iteration,0,10,4.05600786209,0.242285013199
Iteration,1,11,4.2918510437,0.230471134186
Iteration,0,11,4.28650999069,0.230502128601
Iteration,1,12,4.51948904991,0.22763800621
Iteration,0,12,4.514138937,0.227628946304
Iteration,1,13,4.74698710442,0.227498054504
Iteration,0,13,4.74163794518,0.227499008179
Iteration,1,14,4.97469902039,0.22771191597
Iteration,0,14,4.96934986115,0.22771191597
Iteration,1,15,5.20221805573,0.227519035339
Iteration,0,15,5.19686794281,0.227518081665
Iteration,1,16,5.42981410027,0.22759604454
Iteration,0,16,5.42446398735,0.22759604454
Iteration,1,17,5.66154909134,0.231734991074
Iteration,0,17,5.65619683266,0.231732845306
Iteration,1,18,5.8893020153,0.227752923965
Iteration,0,18,5.88395285606,0.227756023407
Iteration,1,19,6.11681199074,0.227509975433
Iteration,0,19,6.22176194191,0.337809085846
Iteration,1,20,6.45841598511,0.34160399437
Iteration,0,20,6.45306587219,0.231303930283
Iteration,1,21,6.68769097328,0.229274988174
Iteration,0,21,6.68234300613,0.229277133942
Iteration,1,22,6.9168150425,0.229124069214
Iteration,0,22,6.91146588326,0.229122877121
Iteration,1,23,7.14601898193,0.229203939438
Iteration,0,23,7.14066982269,0.229203939438
Iteration,0,24,7.37301778793,0.23234796524
Iteration,1,24,7.3783891201,0.232370138168
Iteration,1,25,7.60759806633,0.229208946228
Iteration,0,25,7.60224795341,0.229230165482
Iteration,1,26,7.83683896065,0.229240894318
Iteration,0,26,7.83148980141,0.229241847992
Iteration,1,27,8.06607198715,0.229233026505
Iteration,0,27,8.06072282791,0.229233026505
Iteration,1,28,8.295140028,0.229068040848
Iteration,0,28,8.28978991508,0.229067087173
Iteration,1,29,8.52436995506,0.229229927063
Iteration,0,29,8.62662601471,0.336836099625
Iteration,1,30,8.86637997627,0.34201002121
Iteration,0,30,8.86105298996,0.23442697525
Iteration,1,31,9.09554696083,0.229166984558
Iteration,0,31,9.09020590782,0.229152917862
Iteration,1,32,9.32469797134,0.229151010513
Iteration,0,32,9.3193500042,0.229144096375
Iteration,1,33,9.5537109375,0.229012966156
Iteration,0,33,9.54836201668,0.229012012482
Iteration,0,34,9.78076100349,0.232398986816
Iteration,1,34,9.78613305092,0.232422113419
Iteration,1,35,10.015278101,0.229145050049
Iteration,0,35,10.0099279881,0.229166984558
Iteration,1,36,10.2435839176,0.22830581665
Iteration,0,36,10.2382359505,0.228307962418
Iteration,1,37,10.4715280533,0.227944135666
Iteration,0,37,10.4661808014,0.227944850922
Iteration,1,38,10.6992380619,0.227710008621
Iteration,0,38,10.6938889027,0.227708101273
Iteration,1,39,10.926789999,0.227551937103
Iteration,0,39,11.0333609581,0.339472055435
Iteration,1,40,11.2699179649,0.343127965927
Iteration,0,40,11.264567852,0.231206893921
Iteration,1,41,11.5045781136,0.234660148621
Iteration,0,41,11.499229908,0.234662055969
Iteration,1,42,11.7337450981,0.229166984558
Iteration,0,42,11.7283959389,0.229166030884
Iteration,1,43,11.9627149105,0.228969812393
Iteration,0,43,11.9573659897,0.228970050812
Iteration,1,44,12.1949191093,0.232204198837
Iteration,0,44,12.1895959377,0.232229948044
Iteration,1,45,12.4271991253,0.232280015945
Iteration,0,45,12.4218277931,0.232231855392
Iteration,1,46,12.6561839581,0.228984832764
Iteration,0,46,12.6508338451,0.229006052017
Iteration,1,47,12.885242939,0.229058980942
Iteration,0,47,12.8798949718,0.229061126709
Iteration,1,48,13.1142549515,0.229012012482
Iteration,0,48,13.1089057922,0.229010820389
Iteration,1,49,13.3431589603,0.228904008865
Iteration,0,49,13.4487578869,0.33985209465
Iteration,1,50,13.685090065,0.34193110466
Iteration,0,50,13.6797399521,0.230982065201
Iteration,1,51,13.9143259525,0.229235887527
Iteration,0,51,13.9089779854,0.229238033295
Iteration,1,52,14.1474740505,0.233148097992
Iteration,0,52,14.142125845,0.233147859573
Iteration,1,53,14.3750889301,0.227614879608
Iteration,0,53,14.369740963,0.227615118027
Iteration,1,54,14.6025259495,0.227437019348
Iteration,0,54,14.5971767902,0.227435827255
Iteration,1,55,14.8300230503,0.22749710083
Iteration,0,55,14.8246738911,0.22749710083
Iteration,1,56,15.0576989651,0.227675914764
Iteration,0,56,15.0523509979,0.227677106857
Iteration,1,57,15.285159111,0.22746014595
Iteration,0,57,15.2798099518,0.227458953857
Iteration,1,58,15.5125260353,0.227366924286
Iteration,0,58,15.5071768761,0.227366924286
Iteration,1,59,15.7435679436,0.231041908264
Iteration,0,59,15.846351862,0.339174985886
Iteration,1,60,16.0828490257,0.339281082153
Iteration,0,60,16.0774989128,0.231147050858
Iteration,1,61,16.3142869473,0.231437921524
Iteration,0,61,16.3089649677,0.231466054916
Iteration,1,62,16.5444118977,0.230124950409
Iteration,0,62,16.5390629768,0.230098009109
Iteration,1,63,16.7734940052,0.229082107544
Iteration,0,63,16.768144846,0.229081869125
Iteration,1,64,17.0025279522,0.229033946991
Iteration,0,64,16.997178793,0.229033946991
Iteration,1,65,17.2315409184,0.229012966156
Iteration,0,65,17.2261929512,0.229014158249
Iteration,1,66,17.4604659081,0.2289249897
Iteration,0,66,17.4551169872,0.228924036026
Iteration,1,67,17.6890459061,0.228579998016
Iteration,0,67,17.6836969852,0.228579998016
Iteration,1,68,17.9166829586,0.227637052536
Iteration,0,68,17.9113337994,0.227636814117
Iteration,1,69,18.144272089,0.227589130402
Iteration,0,69,18.2504808903,0.339147090912
Iteration,1,70,18.4870281219,0.342756032944
Iteration,0,70,18.481678009,0.231197118759
Iteration,1,71,18.7165369987,0.229508876801
Iteration,0,71,18.7111899853,0.229511976242
Iteration,1,72,18.9457170963,0.22918009758
Iteration,0,72,18.9403679371,0.229177951813
Iteration,1,73,19.1749820709,0.229264974594
Iteration,0,73,19.1696338654,0.229265928268
Iteration,1,74,19.4040260315,0.229043960571
Iteration,0,74,19.3986768723,0.229043006897
Iteration,1,75,19.636523962,0.232497930527
Iteration,0,75,19.6311528683,0.232475996017
Iteration,1,76,19.8657820225,0.229258060455
Iteration,0,76,19.8604328632,0.229279994965
Iteration,1,77,20.0965049267,0.230722904205
Iteration,0,77,20.0911569595,0.230724096298
Iteration,1,78,20.3312039375,0.234699010849
Iteration,0,78,20.3258559704,0.234699010849
Iteration,1,79,20.5601799488,0.228976011276
