Iteration,1,1,1.032804,0.373641
Iteration,2,1,1.032518,0.373822
Iteration,3,1,1.031767,0.373925
Iteration,0,1,1.042339,0.374632
Iteration,1,2,1.365729,0.332925
Iteration,2,2,1.365488,0.332970
Iteration,3,2,1.365594,0.333827
Iteration,0,2,1.376051,0.333712
Iteration,1,3,1.696894,0.331165
Iteration,2,3,1.696710,0.331222
Iteration,3,3,1.697105,0.331511
Iteration,0,3,1.707480,0.331429
Iteration,1,4,2.028197,0.331303
Iteration,2,4,2.028076,0.331366
Iteration,3,4,2.028713,0.331608
Iteration,0,4,2.039240,0.331760
Iteration,1,5,2.361347,0.333150
Iteration,2,5,2.361102,0.333026
Iteration,3,5,2.360354,0.331641
Iteration,0,5,2.370792,0.331552
Iteration,1,6,2.693581,0.332234
Iteration,2,6,2.693363,0.332261
Iteration,3,6,2.693962,0.333608
Iteration,0,6,2.704251,0.333459
Iteration,1,7,3.025353,0.331772
Iteration,2,7,3.025297,0.331934
Iteration,3,7,3.024775,0.330813
Iteration,0,7,3.035354,0.331103
Iteration,1,8,3.358126,0.332773
Iteration,2,8,3.357963,0.332666
Iteration,3,8,3.358198,0.333423
Iteration,0,8,3.368843,0.333489
Iteration,1,9,3.692148,0.334022
Iteration,2,9,3.691980,0.334017
Iteration,3,9,3.691824,0.333626
Iteration,0,9,3.702216,0.333373
Iteration,1,10,4.024030,0.331882
Iteration,2,10,4.023962,0.331982
Iteration,3,10,4.023525,0.331701
Iteration,0,10,4.034102,0.331886
Iteration,1,11,4.355742,0.331712
Iteration,2,11,4.355624,0.331662
Iteration,3,11,4.355828,0.332303
Iteration,0,11,4.366257,0.332155
Iteration,1,12,4.687616,0.331874
Iteration,2,12,4.687563,0.331939
Iteration,3,12,4.687508,0.331680
Iteration,0,12,4.697905,0.331648
Iteration,1,13,5.019551,0.331935
Iteration,2,13,5.019473,0.331910
Iteration,3,13,5.019006,0.331498
Iteration,0,13,5.029425,0.331520
Iteration,1,14,5.353330,0.333779
Iteration,2,14,5.353155,0.333682
Iteration,3,14,5.352791,0.333785
Iteration,0,14,5.363183,0.333758
Iteration,1,15,5.684951,0.331621
Iteration,2,15,5.684757,0.331602
Iteration,3,15,5.684015,0.331224
Iteration,0,15,5.694448,0.331265
Iteration,1,16,6.016759,0.331808
Iteration,2,16,6.016465,0.331708
Iteration,3,16,6.015963,0.331948
Iteration,0,16,6.026190,0.331742
Iteration,1,17,6.348131,0.331372
Iteration,2,17,6.347938,0.331473
Iteration,3,17,6.347029,0.331066
Iteration,0,17,6.357498,0.331308
Iteration,1,18,6.677612,0.329481
Iteration,2,18,6.677577,0.329639
Iteration,3,18,6.676966,0.329937
Iteration,0,18,6.687328,0.329830
Iteration,1,19,7.007969,0.330357
Iteration,3,19,7.006763,0.329797
Iteration,2,19,7.007802,0.330225
Iteration,0,19,7.017209,0.329881
Iteration,1,20,7.338643,0.330674
Iteration,2,20,7.338444,0.330642
Iteration,3,20,7.338595,0.331832
Iteration,0,20,7.348848,0.331639
Iteration,1,21,7.670398,0.331755
Iteration,2,21,7.670305,0.331861
Iteration,3,21,7.669752,0.331157
Iteration,0,21,7.680008,0.331160
Iteration,1,22,8.002393,0.331995
Iteration,2,22,8.002239,0.331934
Iteration,3,22,8.001532,0.331780
Iteration,0,22,8.011956,0.331948
Iteration,1,23,8.333860,0.331467
Iteration,2,23,8.333855,0.331616
Iteration,3,23,8.333574,0.332042
Iteration,0,23,8.343941,0.331985
Iteration,1,24,8.667164,0.333304
Iteration,2,24,8.667051,0.333196
Iteration,3,24,8.666086,0.332512
Iteration,0,24,8.676602,0.332661
Iteration,1,25,8.999173,0.332009
Iteration,2,25,8.999003,0.331952
Iteration,3,25,8.998651,0.332565
Iteration,0,25,9.008935,0.332333
Iteration,1,26,9.332491,0.333318
Iteration,2,26,9.332319,0.333316
Iteration,3,26,9.331597,0.332946
Iteration,0,26,9.342038,0.333103
Iteration,1,27,9.664189,0.331698
Iteration,3,27,9.662818,0.331221
Iteration,2,27,9.664061,0.331742
Iteration,0,27,9.673199,0.331161
Iteration,1,28,9.993868,0.329679
Iteration,3,28,9.992637,0.329819
Iteration,2,28,9.993809,0.329748
Iteration,0,28,10.002993,0.329794
Iteration,1,29,10.325977,0.332109
Iteration,3,29,10.324637,0.332000
Iteration,2,29,10.325914,0.332105
Iteration,0,29,10.334966,0.331973
Iteration,1,30,10.656842,0.330865
Iteration,2,30,10.656712,0.330798
Iteration,3,30,10.655704,0.331067
Iteration,0,30,10.666008,0.331042
Iteration,1,31,10.987141,0.330299
Iteration,2,31,10.987073,0.330361
Iteration,3,31,10.986667,0.330963
Iteration,0,31,10.996996,0.330988
Iteration,1,32,11.319533,0.332392
Iteration,2,32,11.319507,0.332434
Iteration,3,32,11.319142,0.332475
Iteration,0,32,11.329435,0.332439
Iteration,1,33,11.651814,0.332281
Iteration,2,33,11.651805,0.332298
Iteration,3,33,11.651514,0.332372
Iteration,0,33,11.661621,0.332186
Iteration,1,34,11.982561,0.330747
Iteration,2,34,11.982506,0.330701
Iteration,3,34,11.982351,0.330837
Iteration,0,34,11.992633,0.331012
Iteration,1,35,12.315637,0.333076
Iteration,2,35,12.315512,0.333006
Iteration,3,35,12.315219,0.332868
Iteration,0,35,12.325479,0.332846
Iteration,1,36,12.646963,0.331326
Iteration,2,36,12.646853,0.331341
Iteration,3,36,12.646626,0.331407
Iteration,0,36,12.656883,0.331404
Iteration,1,37,12.977986,0.331023
Iteration,2,37,12.977820,0.330967
Iteration,3,37,12.977413,0.330787
Iteration,0,37,12.987746,0.330863
Iteration,1,38,13.309916,0.331930
Iteration,2,38,13.309840,0.332020
Iteration,3,38,13.309578,0.332165
Iteration,0,38,13.319761,0.332015
Iteration,1,39,13.641550,0.331634
Iteration,2,39,13.641589,0.331749
Iteration,3,39,13.641346,0.331768
Iteration,0,39,13.651772,0.332011
Iteration,1,40,13.973258,0.331708
Iteration,2,40,13.973111,0.331522
Iteration,3,40,13.972645,0.331299
Iteration,0,40,13.982797,0.331025
Iteration,1,41,14.305624,0.332366
Iteration,3,41,14.304312,0.331667
Iteration,2,41,14.305673,0.332562
Iteration,0,41,14.314624,0.331827
Iteration,1,42,14.636379,0.330755
Iteration,2,42,14.636420,0.330747
Iteration,3,42,14.635525,0.331213
Iteration,0,42,14.645822,0.331198
Iteration,1,43,14.966516,0.330137
Iteration,2,43,14.966449,0.330029
Iteration,3,43,14.965628,0.330103
Iteration,0,43,14.975813,0.329991
Iteration,1,44,15.297209,0.330693
Iteration,2,44,15.297185,0.330736
Iteration,3,44,15.296167,0.330539
Iteration,0,44,15.306312,0.330499
Iteration,1,45,15.627146,0.329937
Iteration,2,45,15.627087,0.329902
Iteration,3,45,15.626500,0.330333
Iteration,0,45,15.636733,0.330421
Iteration,1,46,15.958060,0.330914
Iteration,2,46,15.957968,0.330881
Iteration,3,46,15.957004,0.330504
Iteration,0,46,15.967309,0.330576
Iteration,1,47,16.289361,0.331301
Iteration,2,47,16.289279,0.331311
Iteration,3,47,16.288416,0.331412
Iteration,0,47,16.298670,0.331361
Iteration,3,48,16.618152,0.329736
Iteration,1,48,16.619879,0.330518
Iteration,0,48,16.628496,0.329826
Iteration,2,48,16.620016,0.330737
Iteration,1,49,16.950058,0.330179
Iteration,2,49,16.950061,0.330045
Iteration,3,49,16.948910,0.330758
Iteration,0,49,16.959072,0.330576
Iteration,3,50,17.279885,0.330975
Iteration,0,50,17.289956,0.330884
Iteration,1,50,17.281744,0.331686
Iteration,2,50,17.281806,0.331745
Iteration,3,51,17.609539,0.329654
Iteration,0,51,17.619657,0.329701
Iteration,1,51,17.611574,0.329830
Iteration,2,51,17.611684,0.329878
Iteration,1,52,17.941334,0.329760
Iteration,2,52,17.941354,0.329670
Iteration,3,52,17.940656,0.331117
Iteration,0,52,17.950706,0.331049
Iteration,1,53,18.273567,0.332233
Iteration,2,53,18.273596,0.332242
Iteration,3,53,18.273086,0.332430
Iteration,0,53,18.283212,0.332506
Iteration,1,54,18.606607,0.333040
Iteration,3,54,18.605066,0.331980
Iteration,2,54,18.606543,0.332947
Iteration,0,54,18.615198,0.331986
Iteration,1,55,18.937308,0.330701
Iteration,2,55,18.937272,0.330729
Iteration,3,55,18.936095,0.331029
Iteration,0,55,18.946308,0.331110
Iteration,1,56,19.269717,0.332409
Iteration,3,56,19.268461,0.332366
Iteration,2,56,19.269718,0.332446
Iteration,0,56,19.278761,0.332453
Iteration,1,57,19.602732,0.333015
Iteration,2,57,19.602806,0.333088
Iteration,3,57,19.601599,0.333138
Iteration,0,57,19.611686,0.332925
Iteration,1,58,19.935896,0.333164
Iteration,2,58,19.935890,0.333084
Iteration,3,58,19.934818,0.333219
Iteration,0,58,19.945081,0.333395
Iteration,3,59,20.266300,0.331482
Iteration,1,59,20.267927,0.332031
Iteration,0,59,20.276515,0.331434
Iteration,2,59,20.268026,0.332136
Iteration,1,60,20.599604,0.331677
Iteration,3,60,20.598364,0.332064
Iteration,2,60,20.599703,0.331677
Iteration,0,60,20.608487,0.331972
Iteration,1,61,20.931634,0.332030
Iteration,2,61,20.931595,0.331892
Iteration,3,61,20.930519,0.332155
Iteration,0,61,20.940534,0.332047
Iteration,3,62,21.262456,0.331937
Iteration,0,62,21.272606,0.332072
Iteration,1,62,21.264614,0.332980
Iteration,2,62,21.264636,0.333041
Iteration,1,63,21.596827,0.332213
Iteration,3,63,21.595251,0.332795
Iteration,2,63,21.596829,0.332193
Iteration,0,63,21.605381,0.332775
Iteration,1,64,21.927009,0.330182
Iteration,3,64,21.925449,0.330198
Iteration,2,64,21.926991,0.330162
Iteration,0,64,21.935570,0.330189
Iteration,3,65,22.256371,0.330922
