--------------------------------------------------------------------------
[[46149,1],0]: A high-performance Open MPI point-to-point messaging module
was unable to find any relevant network interfaces:

Module: OpenFabrics (openib)
  Host: ip-172-31-59-168

Another transport will be used instead, although this may result in
lower performance.

NOTE: You can disable this warning by setting the MCA parameter
btl_base_warn_component_unused to 0.
--------------------------------------------------------------------------


 NAS Parallel Benchmarks 3.4 -- LU Benchmark

 Size:  162x 162x 162  (class C)
 Iterations:  250
 Total number of processes:     2

[MO833] Paramount Iteration,0,1,3.295357,1.849973
 Time step    1
[MO833] Paramount Iteration,1,1,3.284570,1.849970
[MO833] Paramount Iteration,0,2,4.411695,1.116338
[MO833] Paramount Iteration,1,2,4.407031,1.122461
[MO833] Paramount Iteration,0,3,5.531321,1.119626
[MO833] Paramount Iteration,1,3,5.524997,1.117966
[MO833] Paramount Iteration,0,4,6.653274,1.121953
[MO833] Paramount Iteration,1,4,6.645785,1.120788
[MO833] Paramount Iteration,0,5,7.768555,1.115281
[MO833] Paramount Iteration,1,5,7.764289,1.118504
[MO833] Paramount Iteration,0,6,8.889737,1.121182
[MO833] Paramount Iteration,1,6,8.882972,1.118683
[MO833] Paramount Iteration,0,7,10.011853,1.122116
[MO833] Paramount Iteration,1,7,10.005876,1.122904
[MO833] Paramount Iteration,0,8,11.131371,1.119518
[MO833] Paramount Iteration,1,8,11.127445,1.121569
[MO833] Paramount Iteration,0,9,12.248299,1.116928
[MO833] Paramount Iteration,1,9,12.244312,1.116867
[MO833] Paramount Iteration,0,10,13.370144,1.121845
[MO833] Paramount Iteration,1,10,13.365108,1.120796
[MO833] Paramount Iteration,0,11,14.490105,1.119961
[MO833] Paramount Iteration,1,11,14.484604,1.119496
[MO833] Paramount Iteration,0,12,15.607779,1.117674
[MO833] Paramount Iteration,1,12,15.602392,1.117788
[MO833] Paramount Iteration,0,13,16.726969,1.119190
[MO833] Paramount Iteration,1,13,16.720403,1.118011
[MO833] Paramount Iteration,0,14,17.846450,1.119481
[MO833] Paramount Iteration,1,14,17.839145,1.118742
[MO833] Paramount Iteration,0,15,18.962909,1.116459
[MO833] Paramount Iteration,1,15,18.958525,1.119380
[MO833] Paramount Iteration,0,16,20.083354,1.120445
[MO833] Paramount Iteration,1,16,20.077257,1.118732
[MO833] Paramount Iteration,0,17,21.200553,1.117199
[MO833] Paramount Iteration,1,17,21.194896,1.117639
